month, STN,DDVEC,FHVEC,   FG,  FHX, FHXH,  FHN, FHNH,  FXX, FXXH,   TG,   TN,  TNH,   TX,  TXH,   SQ,   SP,    Q,   DR,   PG,   PX,  PXH,   PN,  PNH,   UG,   UX,  UXH,   UN,  UNH, EV24,1.1.1 Diefstal/inbraak woning,1.1.2 Diefstal/inbraak box/garage/schuur,1.2.1 Diefstal uit/vanaf motorvoertuigen,1.2.2 Diefstal van motorvoertuigen,"1.2.3 Diefstal van brom-, snor-, fietsen",1.2.4 Zakkenrollerij,1.2.5 Diefstal af/uit/van ov. voertuigen,1.3.1 Ongevallen (weg),1.4.1 Zedendelicten,"1.4.2 Moord, doodslag",1.4.3 Openlijk geweld (persoon),1.4.4 Bedreiging,1.4.5 Mishandeling,1.4.6 Straatroof,1.4.7 Overval,1.5.2 Diefstallen (water),1.6.1 Brand/ontploffing,1.6.2 Overige vermogensdelicten,1.6.3 Mensenhandel,2.1.1 Drugs/drankoverlast,2.2.1 Vernieling cq. zaakbeschadiging,2.4.1 Burengerucht (relatieproblemen),2.4.2 Huisvredebreuk,2.5.1 Diefstal/inbraak bedrijven enz.,2.5.2 Winkeldiefstal,2.6.1 Inrichting Wet Milieubeheer,2.6.10 Bestrijdingsmiddelen,2.6.11 Natuur en landschap,2.6.12 Ruimtelijke ordening,2.6.13 Dieren,2.6.14 Voedselveiligheid,2.6.2 Bodem,2.6.3 Water,2.6.4 Afval,2.6.5 Bouwstoffen,2.6.7 Mest,2.6.8 Transport gevaarlijke stoffen,2.6.9 Vuurwerk,2.7.2 Bijzondere wetten,2.7.3 Leefbaarheid (overig),3.1.1 Drugshandel,3.1.2 Mensensmokkel,3.1.3 Wapenhandel,3.2.1 Kinderporno,3.2.2 Kinderprostitutie,3.3.2 Onder invloed (lucht),3.3.5 Lucht (overig),3.4.2 Onder invloed (water),3.5.2 Onder invloed (weg),3.5.5 Weg (overig),3.6.4 Aantasting openbare orde,3.7.1 Discriminatie,3.7.2 Vreemdelingenzorg,3.7.3 Maatsch. integriteit (overig),3.7.4 Cybercrime,3.9.1 Horizontale fraude,3.9.2 Verticale fraude,3.9.3 Fraude (overig),Totaal misdrijven
2016-04,240.0,208.86666666666667,41.53333333333333,48.733333333333334,77.0,12.366666666666667,19.666666666666668,10.566666666666666,123.66666666666667,13.0,87.33333333333333,45.1,11.433333333333334,127.53333333333333,13.866666666666667,69.63333333333334,50.13333333333333,1483.6333333333334,15.733333333333333,10121.233333333334,10149.3,12.3,10090.466666666667,13.633333333333333,75.56666666666666,91.8,10.4,57.06666666666667,12.9,21.033333333333335,297.0,62.0,747.0,141.0,942.0,777.0,149.0,395.0,0.0,17.0,25.0,233.0,374.0,96.0,9.0,9.0,14.0,1071.0,7.0,2.0,397.0,3.0,28.0,265.0,428.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,5.0,122.0,0.0,45.0,0.0,0.0,0.0,0.0,2.0,144.0,34.0,90.0,5.0,11.0,0.0,15.0,302.0,7.0,29.0,7449.0
2016-05,240.0,172.51612903225808,42.064516129032256,45.516129032258064,66.45161290322581,11.741935483870968,22.903225806451612,8.870967741935484,110.96774193548387,12.129032258064516,145.2258064516129,97.64516129032258,10.516129032258064,190.16129032258064,13.516129032258064,76.61290322580645,49.45161290322581,1885.9032258064517,12.129032258064516,10141.064516129032,10164.90322580645,11.0,10115.354838709678,12.193548387096774,71.29032258064517,88.03225806451613,8.193548387096774,53.806451612903224,13.451612903225806,30.903225806451612,297.0,77.0,726.0,166.0,994.0,721.0,165.0,436.0,0.0,31.0,18.0,261.0,393.0,100.0,8.0,26.0,27.0,1084.0,3.0,2.0,411.0,0.0,17.0,258.0,375.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,91.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,168.0,35.0,68.0,8.0,14.0,0.0,15.0,469.0,8.0,15.0,7659.0
2016-06,240.0,198.4,32.8,38.8,59.666666666666664,12.133333333333333,17.666666666666668,9.133333333333333,101.0,12.666666666666666,165.3,125.26666666666667,11.8,207.3,13.766666666666667,61.93333333333333,37.13333333333333,1747.8333333333333,21.266666666666666,10137.0,10156.933333333332,12.1,10117.233333333334,11.1,81.23333333333333,94.8,7.633333333333334,64.5,13.6,30.0,336.0,86.0,719.0,132.0,1054.0,526.0,172.0,401.0,0.0,31.0,23.0,279.0,382.0,106.0,14.0,22.0,27.0,1071.0,7.0,1.0,370.0,2.0,22.0,257.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0,93.0,1.0,41.0,0.0,0.0,0.0,0.0,0.0,123.0,31.0,90.0,6.0,14.0,0.0,18.0,455.0,2.0,11.0,7398.0
2016-07,240.0,232.74193548387098,39.0,45.25806451612903,72.90322580645162,12.96774193548387,17.419354838709676,8.903225806451612,114.19354838709677,13.709677419354838,183.41935483870967,139.74193548387098,12.483870967741936,225.0,13.548387096774194,71.74193548387096,44.03225806451613,1848.1290322580646,5.903225806451613,10166.129032258064,10185.322580645161,13.419354838709678,10146.967741935483,11.451612903225806,76.90322580645162,93.70967741935483,8.35483870967742,60.12903225806452,12.870967741935484,32.61290322580645,357.0,62.0,812.0,120.0,949.0,622.0,192.0,385.0,0.0,33.0,18.0,263.0,372.0,119.0,14.0,23.0,25.0,1042.0,9.0,0.0,425.0,1.0,16.0,233.0,383.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2.0,93.0,0.0,37.0,0.0,0.0,0.0,0.0,4.0,117.0,32.0,83.0,8.0,13.0,0.0,16.0,450.0,9.0,20.0,7484.0
2016-08,240.0,209.61290322580646,40.096774193548384,45.67741935483871,69.35483870967742,12.161290322580646,20.967741935483872,8.96774193548387,110.64516129032258,11.96774193548387,181.51612903225808,135.90322580645162,11.0,222.7741935483871,13.96774193548387,77.54838709677419,53.41935483870968,1622.1612903225807,16.35483870967742,10181.064516129032,10205.09677419355,11.580645161290322,10155.645161290322,12.161290322580646,78.16129032258064,94.35483870967742,7.225806451612903,59.41935483870968,14.064516129032258,28.580645161290324,365.0,61.0,857.0,111.0,926.0,704.0,148.0,331.0,0.0,22.0,25.0,253.0,353.0,109.0,8.0,19.0,15.0,1077.0,8.0,5.0,372.0,2.0,24.0,220.0,343.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,14.0,6.0,91.0,0.0,26.0,0.0,0.0,0.0,0.0,2.0,144.0,40.0,82.0,10.0,10.0,0.0,18.0,437.0,1.0,19.0,7384.0
2016-09,240.0,169.03333333333333,30.166666666666668,36.833333333333336,60.333333333333336,11.033333333333333,16.666666666666668,6.933333333333334,95.33333333333333,12.166666666666666,179.1,135.03333333333333,11.033333333333333,226.0,13.066666666666666,66.43333333333334,52.233333333333334,1232.9666666666667,4.033333333333333,10175.133333333333,10193.866666666667,11.933333333333334,10154.3,13.4,77.3,93.83333333333333,8.066666666666666,57.3,13.333333333333334,21.7,368.0,63.0,701.0,145.0,1135.0,588.0,180.0,443.0,0.0,25.0,24.0,274.0,394.0,145.0,7.0,24.0,23.0,1151.0,3.0,2.0,398.0,1.0,25.0,238.0,388.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,7.0,6.0,95.0,0.0,42.0,0.0,0.0,0.0,0.0,2.0,144.0,50.0,102.0,8.0,11.0,0.0,22.0,366.0,4.0,15.0,7755.0
2016-10,240.0,152.7741935483871,33.32258064516129,37.70967741935484,58.70967741935484,10.870967741935484,19.35483870967742,8.161290322580646,98.38709677419355,10.903225806451612,104.03225806451613,66.25806451612904,11.129032258064516,141.38709677419354,13.290322580645162,46.193548387096776,43.064516129032256,693.6774193548387,11.903225806451612,10213.516129032258,10237.354838709678,12.096774193548388,10190.516129032258,12.580645161290322,84.16129032258064,94.48387096774194,7.193548387096774,67.96774193548387,13.67741935483871,10.290322580645162,379.0,54.0,738.0,147.0,1004.0,732.0,126.0,473.0,0.0,28.0,36.0,217.0,358.0,141.0,19.0,12.0,24.0,1116.0,5.0,2.0,385.0,1.0,21.0,290.0,412.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,210.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,121.0,43.0,132.0,3.0,14.0,0.0,19.0,348.0,5.0,18.0,7860.0
2016-11,240.0,156.3,40.96666666666667,45.6,72.0,12.4,20.333333333333332,9.3,116.66666666666667,12.333333333333334,59.3,22.133333333333333,12.4,90.5,12.233333333333333,25.966666666666665,29.866666666666667,301.6666666666667,30.1,10141.2,10175.3,11.933333333333334,10104.866666666667,13.633333333333333,87.0,95.83333333333333,10.766666666666667,75.93333333333334,12.966666666666667,3.8333333333333335,387.0,78.0,680.0,119.0,918.0,680.0,133.0,450.0,0.0,28.0,9.0,214.0,346.0,100.0,17.0,15.0,16.0,1042.0,7.0,1.0,400.0,0.0,16.0,232.0,411.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,2.0,75.0,1.0,71.0,0.0,0.0,0.0,0.0,0.0,100.0,33.0,88.0,6.0,20.0,0.0,9.0,453.0,6.0,19.0,7311.0
2016-12,240.0,192.93548387096774,41.38709677419355,43.87096774193548,64.19354838709677,11.612903225806452,26.129032258064516,7.290322580645161,99.35483870967742,12.774193548387096,51.12903225806452,21.193548387096776,12.741935483870968,77.96774193548387,13.838709677419354,19.387096774193548,24.741935483870968,186.19354838709677,8.96774193548387,10279.0,10301.838709677419,11.225806451612904,10251.258064516129,12.935483870967742,90.2258064516129,96.41935483870968,9.35483870967742,81.16129032258064,12.32258064516129,2.2580645161290325,485.0,73.0,649.0,164.0,774.0,675.0,115.0,391.0,0.0,23.0,23.0,265.0,347.0,101.0,22.0,8.0,21.0,1030.0,4.0,1.0,437.0,0.0,22.0,316.0,378.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,109.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,119.0,39.0,109.0,4.0,12.0,0.0,15.0,373.0,3.0,5.0,7252.0
2017-01,240.0,180.0,34.483870967741936,40.516129032258064,62.58064516129032,9.870967741935484,17.741935483870968,9.096774193548388,101.29032258064517,9.709677419354838,18.70967741935484,-14.903225806451612,10.161290322580646,47.0,13.64516129032258,30.548387096774192,36.935483870967744,281.03225806451616,14.129032258064516,10226.161290322581,10260.129032258064,12.419354838709678,10187.935483870968,12.580645161290322,86.09677419354838,95.41935483870968,7.064516129032258,74.19354838709677,11.774193548387096,3.129032258064516,541.0,84.0,804.0,104.0,852.0,671.0,122.0,388.0,0.0,20.0,17.0,220.0,301.0,94.0,17.0,10.0,29.0,945.0,3.0,4.0,650.0,0.0,26.0,268.0,341.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14.0,3.0,107.0,1.0,45.0,0.0,0.0,0.0,0.0,0.0,110.0,38.0,100.0,5.0,8.0,0.0,22.0,370.0,3.0,17.0,7455.0
2017-02,240.0,162.14285714285714,53.392857142857146,57.82142857142857,79.28571428571429,10.107142857142858,35.0,9.821428571428571,122.85714285714286,10.892857142857142,48.464285714285715,21.535714285714285,10.821428571428571,73.53571428571429,13.357142857142858,22.392857142857142,22.5,374.67857142857144,25.142857142857142,10148.035714285714,10182.214285714286,10.285714285714286,10114.0,14.5,86.42857142857143,94.60714285714286,10.321428571428571,77.03571428571429,13.892857142857142,4.714285714285714,436.0,115.0,722.0,128.0,769.0,514.0,141.0,423.0,0.0,19.0,16.0,206.0,285.0,97.0,18.0,10.0,14.0,819.0,6.0,1.0,335.0,0.0,21.0,239.0,321.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,13.0,3.0,94.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,96.0,40.0,138.0,6.0,12.0,0.0,13.0,370.0,7.0,12.0,6616.0
2017-03,240.0,197.29032258064515,46.38709677419355,52.096774193548384,81.61290322580645,12.419354838709678,23.870967741935484,10.451612903225806,129.3548387096774,13.419354838709678,85.90322580645162,42.12903225806452,9.935483870967742,130.0,13.935483870967742,59.806451612903224,49.774193548387096,1023.6129032258065,14.451612903225806,10152.290322580646,10188.161290322581,13.096774193548388,10114.967741935483,12.35483870967742,77.51612903225806,91.90322580645162,9.193548387096774,59.483870967741936,13.03225806451613,14.580645161290322,411.0,110.0,827.0,185.0,983.0,666.0,138.0,451.0,0.0,23.0,21.0,227.0,329.0,89.0,19.0,8.0,24.0,962.0,1.0,1.0,446.0,0.0,25.0,255.0,404.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,4.0,88.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,133.0,37.0,170.0,8.0,11.0,0.0,21.0,414.0,6.0,14.0,7659.0
2017-04,240.0,248.03333333333333,39.2,44.56666666666667,68.33333333333333,12.566666666666666,17.333333333333332,7.933333333333334,114.0,12.0,87.43333333333334,40.2,9.966666666666667,129.63333333333333,13.033333333333333,68.03333333333333,48.93333333333333,1506.3666666666666,9.5,10210.966666666667,10236.066666666668,13.166666666666666,10181.566666666668,12.2,73.53333333333333,91.26666666666667,10.033333333333333,55.63333333333333,13.233333333333333,21.3,362.0,75.0,816.0,183.0,896.0,604.0,130.0,446.0,0.0,17.0,31.0,233.0,376.0,94.0,21.0,18.0,19.0,890.0,1.0,2.0,423.0,1.0,20.0,220.0,397.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,6.0,111.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,139.0,28.0,132.0,4.0,9.0,0.0,14.0,343.0,12.0,17.0,7234.0
2017-05,240.0,178.6451612903226,33.45161290322581,42.41935483870968,67.74193548387096,12.612903225806452,17.419354838709676,10.838709677419354,107.74193548387096,13.096774193548388,148.2258064516129,98.87096774193549,11.258064516129032,196.2258064516129,13.35483870967742,77.87096774193549,49.16129032258065,1904.6129032258063,8.0,10170.41935483871,10203.41935483871,13.35483870967742,10136.612903225807,11.387096774193548,73.16129032258064,91.19354838709677,6.225806451612903,54.096774193548384,14.161290322580646,31.677419354838708,348.0,86.0,733.0,186.0,987.0,640.0,173.0,462.0,0.0,24.0,22.0,284.0,411.0,87.0,16.0,15.0,14.0,981.0,5.0,0.0,448.0,0.0,21.0,233.0,367.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,4.0,108.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,109.0,25.0,95.0,1.0,8.0,0.0,26.0,403.0,10.0,13.0,7500.0
2017-06,240.0,198.13333333333333,43.666666666666664,50.6,75.33333333333333,11.833333333333334,23.666666666666668,9.4,115.66666666666667,11.566666666666666,179.76666666666668,132.26666666666668,11.933333333333334,223.83333333333334,13.2,78.3,46.93333333333333,2011.4666666666667,10.066666666666666,10132.9,10158.233333333334,11.4,10103.466666666667,11.7,72.56666666666666,90.96666666666667,10.666666666666666,56.233333333333334,12.6,35.43333333333333,271.0,71.0,556.0,166.0,1030.0,438.0,133.0,422.0,0.0,30.0,21.0,248.0,382.0,77.0,10.0,28.0,21.0,952.0,5.0,1.0,424.0,1.0,14.0,211.0,414.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,89.0,0.0,56.0,0.0,0.0,0.0,0.0,3.0,107.0,34.0,130.0,3.0,9.0,0.0,15.0,450.0,1.0,11.0,6986.0
2017-07,240.0,231.06451612903226,34.87096774193548,43.12903225806452,72.58064516129032,13.903225806451612,15.806451612903226,7.709677419354839,116.45161290322581,13.67741935483871,179.5483870967742,133.51612903225808,10.774193548387096,223.58064516129033,13.580645161290322,66.80645161290323,41.0,1816.8387096774193,17.032258064516128,10139.41935483871,10162.548387096775,13.0,10115.516129032258,11.03225806451613,76.83870967741936,94.25806451612904,9.03225806451613,58.32258064516129,13.709677419354838,31.838709677419356,361.0,68.0,687.0,134.0,911.0,582.0,120.0,472.0,0.0,24.0,15.0,265.0,405.0,98.0,15.0,14.0,20.0,959.0,7.0,1.0,415.0,0.0,12.0,247.0,423.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,13.0,3.0,152.0,1.0,45.0,0.0,0.0,0.0,0.0,1.0,125.0,35.0,147.0,3.0,10.0,0.0,18.0,452.0,5.0,18.0,7433.0
2017-08,240.0,209.74193548387098,30.870967741935484,39.16129032258065,64.83870967741936,13.35483870967742,15.483870967741936,8.741935483870968,103.87096774193549,14.129032258064516,175.38709677419354,129.25806451612902,10.096774193548388,219.09677419354838,13.612903225806452,60.54838709677419,41.41935483870968,1497.0967741935483,15.258064516129032,10160.225806451614,10183.387096774193,12.258064516129032,10135.677419354839,12.129032258064516,78.03225806451613,94.64516129032258,8.064516129032258,58.83870967741935,13.35483870967742,26.06451612903226,426.0,41.0,653.0,128.0,899.0,583.0,108.0,371.0,0.0,27.0,12.0,182.0,354.0,138.0,13.0,11.0,22.0,905.0,3.0,1.0,363.0,0.0,11.0,240.0,402.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,5.0,87.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,140.0,31.0,146.0,6.0,6.0,0.0,17.0,428.0,4.0,6.0,6916.0
2017-09,240.0,195.73333333333332,37.46666666666667,42.8,66.66666666666667,12.033333333333333,18.666666666666668,10.433333333333334,109.66666666666667,13.2,142.66666666666666,102.2,10.7,182.13333333333333,13.533333333333333,49.5,38.86666666666667,1017.1666666666666,23.633333333333333,10131.966666666667,10153.866666666667,12.433333333333334,10108.233333333334,10.933333333333334,83.36666666666666,96.16666666666667,9.633333333333333,66.06666666666666,13.633333333333333,16.466666666666665,343.0,46.0,660.0,129.0,901.0,433.0,141.0,405.0,0.0,14.0,16.0,213.0,326.0,107.0,17.0,10.0,16.0,970.0,4.0,0.0,353.0,0.0,13.0,217.0,410.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,5.0,67.0,0.0,19.0,0.0,0.0,0.0,0.0,1.0,117.0,40.0,141.0,2.0,12.0,0.0,12.0,352.0,3.0,10.0,6659.0
2017-10,240.0,236.38709677419354,56.064516129032256,60.225806451612904,88.38709677419355,10.903225806451612,33.54838709677419,10.419354838709678,136.1290322580645,12.741935483870968,135.2258064516129,105.58064516129032,10.387096774193548,165.09677419354838,12.03225806451613,35.32258064516129,33.193548387096776,568.741935483871,18.677419354838708,10171.774193548386,10202.516129032258,12.451612903225806,10134.870967741936,11.290322580645162,82.45161290322581,94.70967741935483,11.193548387096774,69.83870967741936,13.419354838709678,9.161290322580646,374.0,54.0,868.0,179.0,958.0,497.0,139.0,459.0,0.0,26.0,15.0,221.0,369.0,108.0,13.0,19.0,20.0,927.0,7.0,1.0,368.0,0.0,20.0,262.0,386.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,20.0,5.0,153.0,1.0,49.0,0.0,0.0,0.0,0.0,0.0,143.0,37.0,132.0,6.0,6.0,0.0,17.0,363.0,8.0,19.0,7349.0
2017-11,240.0,236.43333333333334,40.166666666666664,46.0,70.0,9.766666666666667,21.666666666666668,11.6,117.33333333333333,10.666666666666666,76.76666666666667,44.63333333333333,14.3,106.06666666666666,12.8,21.566666666666666,24.266666666666666,281.46666666666664,27.166666666666668,10137.766666666666,10172.633333333333,12.766666666666667,10105.2,12.666666666666666,84.96666666666667,94.8,10.133333333333333,72.1,12.966666666666667,3.8333333333333335,332.0,84.0,632.0,153.0,909.0,446.0,149.0,431.0,0.0,16.0,23.0,189.0,301.0,88.0,12.0,8.0,20.0,961.0,7.0,1.0,330.0,0.0,15.0,242.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,2.0,93.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,120.0,43.0,136.0,5.0,8.0,0.0,23.0,381.0,3.0,13.0,6771.0
2017-12,240.0,221.48387096774192,49.225806451612904,58.064516129032256,83.2258064516129,10.935483870967742,30.0,9.419354838709678,134.83870967741936,12.0,51.193548387096776,22.806451612903224,11.161290322580646,73.51612903225806,13.96774193548387,10.483870967741936,13.483870967741936,138.25806451612902,38.225806451612904,10115.322580645161,10166.0,12.838709677419354,10061.387096774193,12.129032258064516,88.3225806451613,95.6774193548387,9.35483870967742,79.41935483870968,11.64516129032258,1.8064516129032258,393.0,85.0,736.0,178.0,721.0,499.0,124.0,378.0,0.0,26.0,20.0,190.0,301.0,104.0,15.0,6.0,21.0,824.0,8.0,1.0,365.0,0.0,13.0,227.0,377.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.0,7.0,1.0,101.0,1.0,57.0,0.0,0.0,0.0,0.0,0.0,145.0,28.0,111.0,2.0,3.0,0.0,12.0,354.0,2.0,6.0,6571.0
2018-01,240.0,186.3548387096774,57.225806451612904,64.6774193548387,95.80645161290323,10.483870967741936,35.483870967741936,10.516129032258064,150.96774193548387,11.870967741935484,55.516129032258064,27.677419354838708,13.258064516129032,80.2258064516129,13.193548387096774,15.225806451612904,18.29032258064516,217.1290322580645,22.93548387096774,10104.838709677419,10152.806451612903,13.064516129032258,10051.322580645161,11.548387096774194,86.19354838709677,94.3225806451613,11.806451612903226,76.7741935483871,12.870967741935484,2.7419354838709675,469.0,108.0,913.0,145.0,909.0,549.0,139.0,449.0,0.0,20.0,21.0,215.0,301.0,106.0,17.0,7.0,37.0,851.0,7.0,1.0,487.0,0.0,21.0,251.0,382.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,8.0,1.0,76.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,145.0,40.0,127.0,1.0,5.0,0.0,34.0,393.0,6.0,13.0,7410.0
2018-02,240.0,134.96428571428572,47.25,52.57142857142857,74.64285714285714,10.928571428571429,31.428571428571427,9.107142857142858,115.35714285714286,12.535714285714286,10.821428571428571,-22.75,10.571428571428571,44.82142857142857,13.571428571428571,58.25,58.25,688.2857142857143,9.892857142857142,10179.107142857143,10208.17857142857,12.964285714285714,10146.214285714286,11.714285714285714,76.82142857142857,89.21428571428571,9.357142857142858,61.42857142857143,13.964285714285714,7.428571428571429,317.0,92.0,554.0,123.0,644.0,406.0,119.0,407.0,0.0,20.0,15.0,187.0,273.0,78.0,16.0,4.0,16.0,671.0,1.0,2.0,354.0,1.0,17.0,253.0,382.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,94.0,1.0,51.0,0.0,0.0,0.0,0.0,0.0,113.0,29.0,127.0,1.0,11.0,0.0,19.0,381.0,10.0,8.0,5899.0
2018-03,240.0,160.19354838709677,46.41935483870968,53.38709677419355,77.41935483870968,10.67741935483871,28.387096774193548,9.96774193548387,120.64516129032258,11.483870967741936,46.70967741935484,7.387096774193548,8.35483870967742,86.45161290322581,12.903225806451612,44.45161290322581,37.61290322580645,896.3870967741935,20.096774193548388,10039.90322580645,10075.774193548386,12.225806451612904,10006.870967741936,11.225806451612904,77.45161290322581,90.87096774193549,10.387096774193548,59.54838709677419,14.516129032258064,11.161290322580646,277.0,87.0,562.0,172.0,716.0,432.0,110.0,471.0,0.0,21.0,24.0,193.0,297.0,74.0,17.0,10.0,14.0,732.0,5.0,0.0,321.0,0.0,27.0,277.0,441.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,108.0,1.0,53.0,0.0,0.0,0.0,0.0,0.0,103.0,31.0,107.0,6.0,7.0,0.0,25.0,349.0,4.0,7.0,6190.0
2018-04,240.0,173.5,39.36666666666667,46.93333333333333,74.33333333333333,14.0,20.0,9.5,119.33333333333333,14.766666666666667,119.13333333333334,71.33333333333333,9.5,165.23333333333332,13.5,56.766666666666666,40.733333333333334,1363.3333333333333,17.133333333333333,10112.2,10144.266666666666,10.466666666666667,10074.666666666666,11.966666666666667,76.6,92.23333333333333,7.5,59.233333333333334,14.233333333333333,21.4,227.0,80.0,662.0,181.0,813.0,515.0,126.0,429.0,0.0,24.0,21.0,181.0,358.0,91.0,19.0,12.0,15.0,864.0,5.0,4.0,363.0,0.0,17.0,216.0,390.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,1.0,122.0,0.0,25.0,0.0,0.0,0.0,0.0,1.0,127.0,35.0,138.0,3.0,10.0,0.0,16.0,349.0,4.0,11.0,6605.0
2018-05,240.0,152.96774193548387,34.516129032258064,39.774193548387096,60.96774193548387,10.741935483870968,16.451612903225808,8.483870967741936,101.29032258064517,13.290322580645162,163.74193548387098,107.61290322580645,11.258064516129032,216.03225806451613,14.32258064516129,93.70967741935483,60.03225806451613,2103.8709677419356,8.064516129032258,10170.741935483871,10192.741935483871,12.612903225806452,10145.58064516129,10.838709677419354,69.87096774193549,89.29032258064517,10.741935483870968,49.38709677419355,14.225806451612904,35.806451612903224,267.0,70.0,621.0,202.0,1063.0,455.0,138.0,461.0,0.0,18.0,19.0,221.0,386.0,107.0,25.0,19.0,13.0,709.0,12.0,0.0,361.0,4.0,18.0,175.0,369.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,10.0,3.0,88.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,110.0,31.0,104.0,6.0,7.0,0.0,27.0,390.0,5.0,6.0,6685.0
2018-06,240.0,189.53333333333333,41.8,45.5,66.0,12.866666666666667,21.666666666666668,7.366666666666666,105.33333333333333,13.3,171.63333333333333,128.63333333333333,11.2,216.06666666666666,13.933333333333334,73.3,43.833333333333336,2013.2666666666667,2.533333333333333,10185.933333333332,10199.366666666667,11.4,10170.066666666668,12.3,75.73333333333333,92.66666666666667,7.4,57.733333333333334,13.333333333333334,34.93333333333333,264.0,42.0,585.0,152.0,1066.0,404.0,128.0,502.0,0.0,21.0,17.0,246.0,318.0,123.0,14.0,5.0,14.0,764.0,12.0,0.0,353.0,0.0,20.0,220.0,349.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,11.0,0.0,86.0,0.0,24.0,0.0,0.0,0.0,0.0,2.0,122.0,32.0,107.0,7.0,8.0,0.0,27.0,409.0,2.0,12.0,6622.0
